date,open,high,low,close,adjusted_close,volume,ticker
2023-07-06,403.78,404.35,401.56,403.83,392.8626,6040271,VOO.US
2023-07-07,403.03,406.679,402.71,402.89,391.9482,3673249,VOO.US
2023-07-10,402.63,404.11,402.06,403.97,392.9988,3362277,VOO.US
2023-07-11,404.77,407.0,403.77,406.56,395.5185,3181871,VOO.US
2023-07-12,410.19,411.13,408.79,409.76,398.6316,4246359,VOO.US
2023-07-13,411.54,413.81,411.13,413.1,401.8809,3273427,VOO.US
2023-07-14,413.94,414.71,412.08,412.77,401.5598,3680945,VOO.US
2023-07-17,412.65,415.2495,412.63,414.21,402.9607,2968267,VOO.US
2023-07-18,413.91,417.93,413.54,417.35,406.0154,3597284,VOO.US
2023-07-19,418.07,419.37,417.49,418.25,406.891,3494916,VOO.US
2023-07-20,417.3,418.16,414.82,415.52,404.2351,4084997,VOO.US
2023-07-21,417.11,417.3,415.48,415.57,404.2838,3176713,VOO.US
2023-07-24,416.58,418.1,416.015,417.33,405.996,3471126,VOO.US
2023-07-25,417.08,419.65,417.0674,418.56,407.1926,3949308,VOO.US
2023-07-26,417.62,419.89,416.58,418.66,407.2899,6138837,VOO.US
2023-07-27,421.79,422.15,414.92,415.82,404.527,4149443,VOO.US
2023-07-28,418.93,420.62,418.16,419.87,408.467,2702729,VOO.US
2023-07-31,420.32,420.97,419.05,420.68,409.255,3454537,VOO.US
2023-08-01,419.26,420.08,418.55,419.38,407.9903,3137275,VOO.US
2023-08-02,416.46,416.7,412.88,413.57,402.3381,4979068,VOO.US
2023-08-03,411.68,414.19,411.09,412.4,401.1999,3028199,VOO.US
2023-08-04,414.15,416.1285,410.03,410.38,399.2347,5717266,VOO.US
2023-08-07,412.29,414.24,411.64,414.08,402.8342,2597977,VOO.US
2023-08-08,411.76,412.74,409.125,412.29,401.0929,3780086,VOO.US
2023-08-09,412.66,412.73,408.85,409.55,398.4273,3145934,VOO.US
2023-08-10,411.8,415.05,408.62,409.79,398.6608,4588326,VOO.US
2023-08-11,407.95,410.41,407.34,409.41,398.2911,2918862,VOO.US
2023-08-14,408.56,411.74,408.31,411.72,400.5383,2772912,VOO.US
2023-08-15,410.09,411.7125,406.41,407.0,395.9465,4686119,VOO.US
2023-08-16,406.59,408.11,403.87,403.99,393.0183,3353653,VOO.US
2023-08-17,405.33,405.58,400.37,400.72,389.8371,7102504,VOO.US
2023-08-18,398.17,402.02,397.85,401.09,390.197,4157667,VOO.US
2023-08-21,402.14,404.39,399.99,403.74,392.7751,3292434,VOO.US
2023-08-22,405.35,405.4,402.06,402.61,391.6758,2648051,VOO.US
2023-08-23,403.56,407.67,403.47,406.95,395.8979,3249964,VOO.US
2023-08-24,408.6,409.079,401.4,401.54,390.6348,3458791,VOO.US
2023-08-25,403.08,405.8,399.71,404.2,393.2226,4417835,VOO.US
2023-08-28,406.36,407.44,405.1,406.86,395.8103,3236711,VOO.US
2023-08-29,406.78,412.98,406.57,412.64,401.4334,3482664,VOO.US
2023-08-30,413.03,415.0292,412.4,414.36,403.1066,3004516,VOO.US
2023-08-31,414.982,416.12,413.66,413.83,402.591,4751131,VOO.US
2023-09-01,416.46,416.88,413.21,414.71,403.4471,3587971,VOO.US
2023-09-05,414.2,414.47,412.77,412.9,401.6863,4426687,VOO.US
2023-09-06,412.1,412.13,407.83,410.05,398.9137,3744068,VOO.US
2023-09-07,407.17,409.43,406.855,408.83,397.7268,2245759,VOO.US
2023-09-08,408.82,410.84,408.49,409.39,398.2716,4125223,VOO.US
2023-09-11,411.88,412.38,410.29,412.08,400.8886,3346563,VOO.US
2023-09-12,410.7,412.15,409.29,409.87,398.7386,7595296,VOO.US
2023-09-13,410.03,411.4,408.99,410.35,399.2055,2529748,VOO.US
2023-09-14,412.67,414.51,411.42,413.9,402.6591,3660901,VOO.US
2023-09-15,412.34,412.67,408.48,408.74,397.6393,4004030,VOO.US
2023-09-18,408.58,410.34,408.16,409.19,398.0771,3014571,VOO.US
2023-09-19,408.22,408.805,405.71,408.37,397.2793,3629773,VOO.US
2023-09-20,409.46,409.84,404.33,404.55,393.5631,4009415,VOO.US
2023-09-21,401.8,402.05,397.69,397.92,387.1131,4633139,VOO.US
2023-09-22,398.795,400.326,396.555,396.96,386.1792,7206528,VOO.US
2023-09-25,395.76,398.6392,395.37,398.61,387.7844,3227900,VOO.US
2023-09-26,395.72,396.36,391.96,392.76,382.0933,5734734,VOO.US
2023-09-27,393.84,394.39,389.45,392.85,382.1808,4837698,VOO.US
2023-09-28,390.87,395.27,390.33,393.64,384.4103,4065775,VOO.US
2023-09-29,396.62,396.74,391.3,392.7,383.4923,5766585,VOO.US
2023-10-02,391.9,393.7599,389.97,392.67,383.463,5886153,VOO.US
2023-10-03,390.58,391.93,386.03,387.39,378.3068,6886663,VOO.US
2023-10-04,387.73,390.85,386.4,390.24,381.09,4333740,VOO.US
2023-10-05,389.89,390.7889,386.95,389.91,380.7677,3329091,VOO.US
2023-10-06,387.69,396.085,386.4104,394.56,385.3087,4897219,VOO.US
2023-10-09,392.8,397.69,392.31,397.19,387.8771,2959502,VOO.US
2023-10-10,397.77,401.68,397.3875,399.24,389.879,3289640,VOO.US
2023-10-11,400.27,401.09,397.99,400.93,391.5294,4181784,VOO.US
2023-10-12,401.48,401.8,396.2,398.52,389.1759,3872929,VOO.US
2023-10-13,399.81,400.96,394.96,396.42,387.1251,3772219,VOO.US
2023-10-16,398.57,401.6,398.34,400.57,391.1778,5150941,VOO.US
2023-10-17,397.63,402.5,397.3075,400.58,391.1876,4214609,VOO.US
2023-10-18,398.89,399.81,394.22,395.22,385.9532,7329261,VOO.US
2023-10-19,395.97,397.6,391.135,391.87,382.6818,6708903,VOO.US
2023-10-20,391.38,391.82,386.84,386.99,377.9162,7549614,VOO.US
2023-10-23,385.48,389.94,383.85,386.31,377.2522,5537131,VOO.US
2023-10-24,388.28,390.26,386.55,389.2,380.0744,4451513,VOO.US
2023-10-25,387.6,387.68,383.12,383.71,374.7131,5471214,VOO.US
2023-10-26,382.63,383.3971,378.15,379.0,370.1136,6959401,VOO.US
2023-10-27,380.53,380.89,375.945,377.32,368.4729,5638752,VOO.US
2023-10-30,379.91,382.8,378.71,381.86,372.9065,5795761,VOO.US
2023-10-31,382.35,384.48,380.56,384.17,375.1623,4523160,VOO.US
2023-11-01,385.09,389.08,384.62,388.4,379.2932,5549159,VOO.US
2023-11-02,391.93,395.9096,391.92,395.78,386.5001,4752164,VOO.US
2023-11-03,397.92,400.85,397.84,399.44,390.0743,5981435,VOO.US
2023-11-06,400.12,400.733,398.46,400.21,390.8262,4007105,VOO.US
2023-11-07,400.26,402.04,399.23,401.34,391.9297,3358578,VOO.US
2023-11-08,401.99,402.5026,399.56,401.67,392.252,3731858,VOO.US
2023-11-09,402.81,402.88,398.21,398.64,389.2931,4145615,VOO.US
2023-11-10,400.59,405.109,399.14,404.86,395.3672,3994439,VOO.US
2023-11-13,403.59,405.49,402.82,404.45,394.9668,2872941,VOO.US
2023-11-14,410.04,413.51,409.8856,412.22,402.5546,6973115,VOO.US
2023-11-15,413.54,414.72,412.37,413.12,403.4335,4414807,VOO.US
2023-11-16,412.74,413.95,411.75,413.7,403.9999,3798889,VOO.US
2023-11-17,413.94,414.79,412.87,414.31,404.5956,4700139,VOO.US
2023-11-20,413.99,418.2,413.9799,417.43,407.6425,3524412,VOO.US
2023-11-21,416.4,416.84,415.3,416.34,406.578,5248187,VOO.US
2023-11-22,418.07,419.31,417.06,418.14,408.3358,3694064,VOO.US
2023-11-24,418.19,418.49,417.84,418.37,408.5604,1351272,VOO.US
2023-11-27,417.79,418.5273,417.23,417.64,407.8476,3632552,VOO.US
2023-11-28,417.25,419.25,416.71,418.05,408.2479,3382442,VOO.US
2023-11-29,420.059,421.12,417.365,417.78,407.9843,4092618,VOO.US
2023-11-30,418.54,419.7,416.57,419.4,409.5663,4405690,VOO.US
2023-12-01,418.83,422.37,418.25,421.86,411.9686,4973625,VOO.US
2023-12-04,418.65,419.87,417.5,419.74,409.8983,5806079,VOO.US
2023-12-05,418.34,420.47,418.0,419.61,409.7714,3419283,VOO.US
2023-12-06,421.61,421.67,417.46,417.86,408.0624,4201801,VOO.US
2023-12-07,419.81,421.67,419.28,421.13,411.2557,3248251,VOO.US
2023-12-08,420.37,423.37,420.15,422.92,413.0038,5125278,VOO.US
2023-12-11,422.41,424.71,422.22,424.56,414.6053,5247086,VOO.US
2023-12-12,424.22,426.67,423.2739,426.67,416.6658,5982557,VOO.US
2023-12-13,426.88,432.61,426.51,432.48,422.3396,8659116,VOO.US
2023-12-14,434.22,435.3642,431.24,433.75,423.5798,8349143,VOO.US
2023-12-15,433.19,434.25,432.24,433.09,422.9353,5326041,VOO.US
2023-12-18,434.64,436.4,434.45,435.54,425.3279,4280475,VOO.US
2023-12-19,436.04,438.22,435.95,438.19,427.9157,4061508,VOO.US
2023-12-20,435.51,437.305,429.9,430.09,421.739,5783234,VOO.US
2023-12-21,433.13,434.64,430.8552,434.28,425.8477,4621606,VOO.US
2023-12-22,435.46,436.838,433.48,435.29,426.8381,4037829,VOO.US
2023-12-26,435.666,437.92,435.58,437.1,428.6129,3835837,VOO.US
2023-12-27,436.895,438.02,436.42,437.9,429.3974,4271009,VOO.US
2023-12-28,438.25,438.84,437.66,437.97,429.466,4703655,VOO.US
2023-12-29,437.87,438.34,434.94,436.8,428.3187,4376885,VOO.US
2024-01-02,433.91,435.27,432.36,434.01,425.5829,9076041,VOO.US
2024-01-03,432.32,433.0,430.25,430.79,422.4254,4805049,VOO.US
2024-01-04,430.33,432.78,429.21,429.43,421.0918,3945259,VOO.US
2024-01-05,429.59,432.3,428.64,429.98,421.6312,5724608,VOO.US
2024-01-08,430.45,436.27,430.37,436.13,427.6618,7222362,VOO.US
2024-01-09,433.62,436.43,433.1633,435.07,426.6223,7939567,VOO.US
2024-01-10,435.77,438.735,435.48,437.94,429.4366,4278841,VOO.US
2024-01-11,438.94,439.355,434.0,437.79,429.2895,4796587,VOO.US
2024-01-12,439.11,439.8,436.73,437.99,429.4856,5182669,VOO.US
2024-01-16,436.79,437.98,434.74,436.5,428.0246,5730839,VOO.US
2024-01-17,433.6,434.48,431.81,434.07,425.6418,6044611,VOO.US
2024-01-18,435.58,438.39,434.16,437.93,429.4268,4331285,VOO.US
2024-01-19,439.0,443.61,438.31,443.29,434.6827,4836802,VOO.US
2024-01-22,444.77,445.92,443.68,444.3,435.6731,5870412,VOO.US
2024-01-23,444.83,445.82,443.78,445.62,436.9675,3251586,VOO.US
2024-01-24,448.32,449.1896,445.75,445.99,437.3303,4568204,VOO.US
2024-01-25,448.14,448.76,446.11,448.5,439.7916,4167055,VOO.US
2024-01-26,448.1,449.51,447.16,448.23,439.5268,6404023,VOO.US
2024-01-29,448.23,451.6098,447.7112,451.49,442.7235,4543252,VOO.US
2024-01-30,450.84,451.81,450.44,451.17,442.4097,3409953,VOO.US
2024-01-31,449.04,449.465,443.75,443.82,435.2024,7108043,VOO.US
2024-02-01,445.35,449.66,444.6502,449.66,440.929,6138360,VOO.US
2024-02-02,450.01,455.88,449.69,454.28,445.4593,6253482,VOO.US
2024-02-05,453.73,454.15,450.54,452.62,443.8316,7101857,VOO.US
2024-02-06,453.58,454.29,452.21,454.03,445.2142,4383601,VOO.US
2024-02-07,456.15,458.18,455.27,457.76,448.8718,6763415,VOO.US
2024-02-08,457.81,458.33,457.03,458.07,449.1757,4184592,VOO.US
2024-02-09,458.54,461.03,458.17,460.67,451.7253,4002594,VOO.US
2024-02-12,460.61,462.74,459.75,460.46,451.5193,4564233,VOO.US
2024-02-13,454.48,455.7,450.995,453.97,445.1554,8152242,VOO.US
2024-02-14,456.575,458.67,454.4,458.29,449.3915,5624009,VOO.US
2024-02-15,458.9,461.54,458.43,461.39,452.4313,5695711,VOO.US
2024-02-16,461.08,462.15,458.4,459.03,450.1171,5527893,VOO.US
2024-02-20,457.44,458.06,454.43,456.51,447.646,5306784,VOO.US
2024-02-21,455.32,457.12,453.6,456.97,448.0971,4223078,VOO.US
2024-02-22,463.22,467.33,462.315,466.57,457.5107,4328536,VOO.US
2024-02-23,468.09,468.87,466.0907,466.78,457.7166,4050621,VOO.US
2024-02-26,467.19,467.59,464.94,465.07,456.0398,3450804,VOO.US
2024-02-27,465.71,466.12,463.91,465.93,456.8831,3586943,VOO.US
2024-02-28,464.49,465.83,464.11,465.21,456.1771,2800602,VOO.US
2024-02-29,466.97,468.49,464.47,466.93,457.8637,7332921,VOO.US
2024-03-01,467.83,471.77,467.43,471.43,462.2763,4839421,VOO.US
2024-03-04,470.61,472.6,470.6,470.87,461.7272,3970242,VOO.US
2024-03-05,468.95,469.38,464.06,466.15,457.0989,4616503,VOO.US
2024-03-06,469.25,470.66,467.3199,468.62,459.5209,5325050,VOO.US
2024-03-07,471.63,474.19,470.78,473.26,464.0708,7149802,VOO.US
2024-03-08,473.77,476.2994,469.82,470.39,461.2565,6285625,VOO.US
2024-03-11,469.2,470.455,467.39,470.0,460.8741,5323866,VOO.US
2024-03-12,471.92,475.55,469.57,475.03,465.8064,4811036,VOO.US
2024-03-13,475.31,475.47,472.9,474.31,465.1004,3544526,VOO.US
2024-03-14,475.16,475.325,470.45,473.27,464.0806,5152980,VOO.US
2024-03-15,470.41,471.7814,468.7201,470.01,460.8839,6807087,VOO.US
2024-03-18,473.95,475.279,472.5,472.95,463.7668,3939105,VOO.US
2024-03-19,472.2,475.74,471.29,475.6,466.3654,4550248,VOO.US
2024-03-20,475.54,480.02,474.93,479.75,470.4348,6179356,VOO.US
2024-03-21,482.62,483.235,481.21,481.35,472.0037,5044680,VOO.US
2024-03-22,479.87,480.32,478.82,479.18,471.3869,5881503,VOO.US
2024-03-25,477.73,478.79,477.55,477.94,470.1671,6081277,VOO.US
2024-03-26,479.06,479.37,476.43,476.6,468.8489,8073502,VOO.US
2024-03-27,479.51,480.87,477.45,480.76,472.9412,4951429,VOO.US
2024-03-28,480.87,482.1598,480.5034,480.7,472.8822,4065018,VOO.US
2024-04-01,481.44,481.96,478.83,480.07,472.2624,5733960,VOO.US
2024-04-02,476.33,476.99,474.71,476.93,469.1735,4817822,VOO.US
2024-04-03,475.84,478.802,475.79,477.36,469.5965,6224812,VOO.US
2024-04-04,481.2,481.48,471.27,471.48,463.8122,6871190,VOO.US
2024-04-05,472.85,478.33,472.42,476.49,468.7407,5588160,VOO.US
2024-04-08,477.15,478.07,475.97,476.68,468.9276,4736778,VOO.US
2024-04-09,478.38,478.6,472.74,477.27,469.508,5254191,VOO.US
2024-04-10,471.91,474.39,470.67,472.65,464.9631,6933388,VOO.US
2024-04-11,473.98,477.43,470.67,476.06,468.3177,5109901,VOO.US
2024-04-12,472.77,474.05,467.91,469.57,461.9332,6959723,VOO.US
2024-04-15,473.47,473.59,462.85,463.61,456.0701,9530044,VOO.US
2024-04-16,464.05,465.51,461.59,462.78,455.2536,6761419,VOO.US
2024-04-17,465.11,465.24,458.73,459.99,452.509,7156229,VOO.US
2024-04-18,461.36,463.3,458.21,458.94,451.4761,5637286,VOO.US
2024-04-19,458.99,459.94,453.9,455.1,447.6985,9787454,VOO.US
2024-04-22,457.55,461.7299,455.35,459.05,451.5843,5818088,VOO.US
2024-04-23,461.18,465.13,460.67,464.84,457.2801,4257400,VOO.US
2024-04-24,465.57,466.31,462.44,464.5,456.9457,7687837,VOO.US
2024-04-25,458.77,463.46,457.26,462.58,455.0569,4876228,VOO.US
2024-04-26,465.33,468.63,464.81,467.21,459.6116,4907113,VOO.US
2024-04-29,468.84,469.42,466.21,468.84,461.2151,3253205,VOO.US
2024-04-30,467.42,468.34,461.36,461.43,453.9256,4364836,VOO.US
2024-05-01,460.77,467.07,459.44,459.93,452.45,6115377,VOO.US
2024-05-02,463.36,464.95,459.16,464.22,456.6702,3972424,VOO.US
2024-05-03,469.76,471.0,467.4401,469.98,462.3365,4586859,VOO.US
2024-05-06,472.22,474.81,471.82,474.72,466.9995,4782542,VOO.US
2024-05-07,475.7,476.64,474.71,475.4,467.6684,3451302,VOO.US
2024-05-08,473.59,475.86,473.5,475.42,467.6881,3214878,VOO.US
2024-05-09,475.59,478.15,474.94,478.15,470.3737,3486049,VOO.US
2024-05-10,479.69,480.39,477.59,478.74,470.9541,3347159,VOO.US
2024-05-13,480.35,480.42,477.73,478.77,470.9836,3108442,VOO.US
2024-05-14,478.98,481.47,478.48,481.04,473.2167,3257724,VOO.US
2024-05-15,483.34,487.23,482.735,486.9,478.9814,4399485,VOO.US
2024-05-16,487.05,488.57,485.83,485.97,478.0665,3347381,VOO.US
2024-05-17,486.09,486.73,484.7,486.69,478.7748,3274035,VOO.US
2024-05-20,486.78,488.6099,486.45,487.17,479.247,2599585,VOO.US
2024-05-21,486.53,488.58,486.35,488.48,480.5357,2453576,VOO.US
2024-05-22,487.79,488.43,484.94,487.06,479.1388,3250581,VOO.US
2024-05-23,489.91,489.99,482.29,483.44,475.5776,3811307,VOO.US
2024-05-24,485.18,487.4,484.33,486.73,478.8141,2555241,VOO.US
2024-05-28,487.4,487.645,484.525,487.12,479.1978,4034716,VOO.US
2024-05-29,483.19,484.68,482.96,483.69,475.8236,5604961,VOO.US
2024-05-30,482.12,482.7504,479.2,480.44,472.6264,3393589,VOO.US
2024-05-31,481.24,484.91,476.475,484.62,476.7385,5333971,VOO.US
2024-06-03,486.3,486.41,480.4,485.15,477.2598,4211256,VOO.US
2024-06-04,484.0,486.41,482.56,485.74,477.8402,2560269,VOO.US
2024-06-05,487.87,491.55,486.06,491.55,483.5557,3026146,VOO.US
2024-06-06,491.84,492.18,489.6401,491.44,483.4475,21343961,VOO.US
2024-06-07,490.55,493.53,489.54,490.8,482.8179,3063587,VOO.US
2024-06-10,490.17,492.69,489.56,492.41,484.4018,3465222,VOO.US
2024-06-11,490.99,493.66,489.109,493.53,485.5035,4028423,VOO.US
2024-06-12,497.93,500.15,496.71,497.64,489.5467,3698787,VOO.US
2024-06-13,499.3,499.45,496.06,498.58,490.4714,8808879,VOO.US
2024-06-14,497.26,499.04,496.29,498.98,490.8649,5812046,VOO.US
2024-06-17,498.48,504.18,497.91,502.94,494.7605,4609539,VOO.US
2024-06-18,503.05,504.3552,502.63,504.28,496.0787,3431665,VOO.US
2024-06-20,505.14,505.74,501.19,502.88,494.7015,4810867,VOO.US
2024-06-21,502.1,503.2157,500.85,501.78,493.6194,4347838,VOO.US
2024-06-24,502.03,504.4395,500.43,500.43,492.2913,7022844,VOO.US
2024-06-25,501.71,502.83,500.32,502.51,494.3375,6336724,VOO.US
2024-06-26,501.47,503.77,500.89,503.07,494.8884,3202700,VOO.US
2024-06-27,503.0,504.48,502.32,503.85,495.6557,3619655,VOO.US
2024-06-28,502.97,505.73,499.01,500.13,493.7444,5598571,VOO.US
2024-07-01,501.49,501.6799,498.6,501.28,494.8797,4368526,VOO.US
2024-07-02,499.69,504.61,499.61,504.53,498.0882,4210083,VOO.US
2024-07-03,504.22,507.14,504.22,506.81,500.3391,2131086,VOO.US
2024-07-05,507.13,510.1,506.49,509.84,503.3304,3156922,VOO.US
2024-07-08,510.5,511.205,509.32,510.33,503.8142,3143379,VOO.US
2024-07-09,511.21,512.01,510.54,510.89,504.367,3145823,VOO.US
2024-07-10,511.98,516.185,511.69,515.81,509.2242,3446923,VOO.US
2024-07-11,516.0,516.79,510.825,511.39,504.8607,5546308,VOO.US
2024-07-12,512.49,518.03,512.17,514.55,507.9803,5238170,VOO.US
2024-07-15,516.58,519.12,514.34,516.11,509.5204,7771524,VOO.US
2024-07-16,517.33,519.4,516.6,519.04,512.413,4164300,VOO.US
2024-07-17,513.56,515.11,511.56,511.79,505.2556,4984306,VOO.US
2024-07-18,513.25,514.19,505.871,507.94,501.4547,5055850,VOO.US
2024-07-19,507.64,509.2,503.56,504.55,498.108,4039437,VOO.US
2024-07-22,508.27,510.32,506.44,509.79,503.2811,4342929,VOO.US
2024-07-23,509.66,511.65,508.49,508.94,502.4419,3116045,VOO.US
2024-07-24,504.43,504.7,496.545,497.29,490.9407,6157402,VOO.US
2024-07-25,497.55,503.14,493.92,494.78,488.4627,5646601,VOO.US
2024-07-26,498.36,502.885,497.67,500.33,493.9419,3635984,VOO.US
2024-07-29,501.82,502.765,498.7746,500.7,494.3071,3096178,VOO.US
2024-07-30,502.05,503.01,494.915,498.08,491.7206,3817800,VOO.US
2024-07-31,504.48,508.6532,503.305,505.93,499.4704,5367587,VOO.US
2024-08-01,507.84,509.9,495.75,499.03,492.6585,6939217,VOO.US
2024-08-02,492.41,493.52,485.8,489.91,483.6549,8561166,VOO.US
2024-08-05,470.17,481.18,468.89,475.2,469.1327,15244280,VOO.US
2024-08-06,477.39,486.86,475.94,479.94,473.8122,8255040,VOO.US
2024-08-07,485.7,488.55,476.11,476.61,470.5247,5976351,VOO.US
2024-08-08,481.49,488.27,479.64,487.73,481.5027,4177234,VOO.US
2024-08-09,486.93,491.21,485.82,489.82,483.5661,7661331,VOO.US
2024-08-12,490.94,492.35,487.98,490.07,483.8129,3578134,VOO.US
2024-08-13,493.14,498.38,492.92,498.21,491.8489,3247887,VOO.US
2024-08-14,498.92,500.85,496.478,499.8,493.4186,3700503,VOO.US
2024-08-15,505.09,508.59,504.4857,508.38,501.8891,4278953,VOO.US
2024-08-16,506.84,510.11,506.65,509.45,502.9454,3449286,VOO.US
2024-08-19,509.86,514.35,509.06,514.35,507.7829,3804313,VOO.US
2024-08-20,513.92,515.4799,512.25,513.5,506.9437,3155981,VOO.US
2024-08-21,514.47,516.6599,512.85,515.3,508.7207,3344050,VOO.US
2024-08-22,517.05,517.63,510.1,511.13,504.604,3677087,VOO.US
2024-08-23,514.33,517.55,512.2521,516.66,510.0634,5102791,VOO.US
2024-08-26,517.64,518.29,513.875,515.39,508.8096,3398640,VOO.US
2024-08-27,514.26,516.59,513.16,516.08,509.4908,3031778,VOO.US
2024-08-28,515.8,516.23,510.16,513.13,506.5784,3940428,VOO.US
2024-08-29,514.99,518.09,512.13,513.21,506.6574,3487145,VOO.US
2024-08-30,515.42,518.58,512.12,518.04,511.4258,5637725,VOO.US
2024-09-03,515.12,515.43,505.1,507.56,501.0796,5848240,VOO.US
2024-09-04,505.68,509.53,505.02,506.3,499.8356,3601373,VOO.US
2024-09-05,506.36,508.94,502.84,505.05,498.6016,3425569,VOO.US
2024-09-06,505.34,506.94,495.8,496.64,490.299,7411439,VOO.US
2024-09-09,500.6,503.37,498.75,502.23,495.8176,3656797,VOO.US
2024-09-10,503.95,504.705,499.4997,504.3,497.8612,2975385,VOO.US
2024-09-11,504.31,510.44,496.25,509.46,502.9553,4945832,VOO.US
2024-09-12,510.09,514.1398,508.06,513.84,507.2794,4099538,VOO.US
2024-09-13,514.43,517.53,514.23,516.57,509.9745,4416641,VOO.US
2024-09-16,516.34,517.59,514.65,517.35,510.7446,4256253,VOO.US
2024-09-17,519.44,520.735,515.5,517.59,510.9815,8149957,VOO.US
2024-09-18,518.18,522.73,515.47,515.91,509.3229,6921278,VOO.US
2024-09-19,524.88,526.6,522.19,524.91,518.208,5558371,VOO.US
2024-09-20,523.51,524.92,521.12,523.88,517.1912,5612678,VOO.US
2024-09-23,525.0,525.83,523.83,525.17,518.4647,29289160,VOO.US
2024-09-24,526.01,526.84,523.38,526.68,519.9554,4650608,VOO.US
2024-09-25,526.61,527.3,524.65,525.61,518.8991,35418047,VOO.US
2024-09-26,529.67,529.92,525.49,527.7,520.9624,5273915,VOO.US
2024-09-27,527.09,527.77,524.32,525.38,520.288,5598594,VOO.US
2024-09-30,524.32,527.955,522.19,527.67,522.5558,8017349,VOO.US
2024-10-01,527.04,527.1,520.23,522.74,517.6736,9198657,VOO.US
2024-10-02,521.85,523.85,519.5801,522.83,517.7627,3270583,VOO.US
2024-10-03,521.56,523.755,519.82,521.84,516.7823,4007952,VOO.US
2024-10-04,526.16,527.02,522.3,526.65,521.5457,5358175,VOO.US
2024-10-07,525.14,525.7201,520.81,521.91,516.8516,3970505,VOO.US
2024-10-08,524.32,527.38,523.5,526.85,521.7438,2626667,VOO.US
2024-10-09,526.87,531.03,526.31,530.45,525.3089,2941785,VOO.US
2024-10-10,529.27,530.9,528.09,529.56,524.4275,3637633,VOO.US
2024-10-11,529.5,533.43,529.39,532.71,527.547,5429168,VOO.US
2024-10-14,534.25,537.98,533.97,537.07,531.8647,2638929,VOO.US
2024-10-15,537.38,537.61,531.82,532.98,527.8144,4811330,VOO.US
2024-10-16,532.93,535.73,532.215,535.22,530.0326,3237216,VOO.US
2024-10-17,538.62,538.76,535.15,535.3,530.1119,3225297,VOO.US
2024-10-18,536.9,538.1,535.56,537.36,532.1519,5070412,VOO.US
2024-10-21,536.72,537.61,533.71,536.53,531.3299,3671431,VOO.US
2024-10-22,534.11,537.28,533.47,536.16,530.9635,3366595,VOO.US
2024-10-23,534.28,534.72,528.02,531.27,526.1209,5227754,VOO.US
2024-10-24,533.17,533.18,530.04,532.47,527.3093,4477762,VOO.US
2024-10-25,534.65,537.2601,531.414,532.26,527.1013,4327190,VOO.US
2024-10-28,535.53,535.57,533.6708,533.92,528.7452,3407971,VOO.US
2024-10-29,533.12,535.82,531.75,534.77,529.587,3027611,VOO.US
2024-10-30,534.35,536.2,532.59,533.16,527.9926,3067015,VOO.US
2024-10-31,529.09,529.23,522.51,522.67,517.6043,7972774,VOO.US
2024-11-01,525.16,529.08,524.5401,524.94,519.8523,6106942,VOO.US
2024-11-04,525.06,526.28,522.0301,523.8,518.7233,3681461,VOO.US
2024-11-05,524.72,530.17,524.48,530.1,524.9623,3300279,VOO.US
2024-11-06,541.65,544.14,538.17,543.3,538.0343,7483337,VOO.US
2024-11-07,545.22,548.475,545.15,547.53,542.2233,6051276,VOO.US
2024-11-08,548.07,551.24,548.06,549.95,544.6199,6797976,VOO.US
2024-11-11,551.43,551.73,548.85,550.4,545.0655,4893129,VOO.US
2024-11-12,550.39,550.94,546.43,548.75,543.4315,4818613,VOO.US
2024-11-13,549.16,550.88,546.97,549.03,543.7088,3701570,VOO.US
2024-11-14,549.1,549.57,544.88,545.54,540.2526,3940282,VOO.US
2024-11-15,542.13,542.57,536.75,538.5,533.2809,7360114,VOO.US
2024-11-18,538.92,541.93,538.145,540.73,535.4892,4504246,VOO.US
2024-11-19,537.5,543.37,536.9,542.7,537.4402,6978373,VOO.US
2024-11-20,542.78,543.07,537.44,542.9,537.6382,3949060,VOO.US
2024-11-21,545.58,547.07,540.04,545.64,540.3517,4530619,VOO.US
2024-11-22,545.82,548.0496,545.37,547.47,542.1639,5574588,VOO.US
2024-11-25,551.2,552.38,547.1999,549.23,543.9069,4305001,VOO.US
2024-11-26,550.5,552.8199,549.85,552.31,546.957,4438574,VOO.US
2024-11-27,552.04,552.38,549.11,550.55,545.2141,3312219,VOO.US
2024-11-29,551.29,554.7,551.07,553.45,548.086,3988727,VOO.US
2024-12-02,554.36,555.57,553.89,555.01,549.6308,5441011,VOO.US
2024-12-03,554.8,555.4301,553.79,555.14,549.7596,4202906,VOO.US
2024-12-04,556.83,558.88,556.171,558.64,553.2257,5490321,VOO.US
2024-12-05,558.63,559.41,557.46,557.71,552.3047,3021561,VOO.US
2024-12-06,558.47,559.96,558.08,558.82,553.4039,5134880,VOO.US
2024-12-09,558.71,558.865,555.38,555.91,550.5221,4412276,VOO.US
2024-12-10,556.58,556.88,553.57,554.33,548.9574,4110113,VOO.US
2024-12-11,556.92,559.39,556.66,558.53,553.1167,3514417,VOO.US
2024-12-12,557.67,558.2,555.62,555.65,550.2646,4048602,VOO.US
2024-12-13,557.51,558.16,554.2044,555.61,550.225,4666863,VOO.US
2024-12-16,557.13,558.7983,556.415,557.79,552.3839,22846779,VOO.US
2024-12-17,555.47,556.385,554.29,555.45,550.0666,6110880,VOO.US
